SYEAR,SMTH,NAICS,_EMPLOYMENT_
1997,1,4852,1750
1997,1,4853,4250
1997,1,4854,500
1997,1,4855,0
1997,1,4859,1250
1997,1,4861,0
1997,1,4862,0
1997,1,4869,0
1997,1,4871,500
1997,1,4872,0
1997,1,4881,2000
1997,1,4882,0
1997,1,4883,4500
1997,1,4884,3250
1997,1,4885,1750
1997,1,4889,0
1997,1,4911,8000
1997,1,4921,7750
1997,1,4922,250
1997,1,4931,6750
1997,1,5111,7500
1997,1,5112,0
1997,1,5121,6000
1997,1,5122,500
1997,1,5151,4750
1997,1,5171,11000
1997,1,5172,3250
1997,1,5179,2500
1997,1,5182,2000
1997,1,5191,3000
1997,1,5211,0
1997,1,5221,41500
1997,1,5222,1250
1997,1,5223,1000
1997,1,5231,2500
1997,1,5232,500
1997,1,5239,7750
1997,1,5241,19250
1997,1,5242,3500
1997,1,5261,0
1997,1,5269,0
1997,1,5311,3250
1997,1,5312,23250
1997,1,5313,12000
1997,1,5321,3000
1997,1,5322,8250
1997,1,5323,0
1997,1,5324,1000
1997,1,5331,0
1997,1,5411,18750
1997,1,5412,11000
1997,1,5413,27000
1997,1,5414,6250
1997,1,5415,18250
1997,1,5416,16250
1997,1,5417,2750
1997,1,5418,6500
1997,1,5419,2750
1997,1,5511,1750
1997,1,5611,0
1997,1,5613,3250
1997,1,5614,5250
1997,1,5615,8250
1997,1,5616,12500
1997,1,5617,26500
1997,1,5619,1250
1997,1,5621,1250
1997,1,5622,0
1997,1,5629,500
1997,1,6111,78250
1997,1,6112,9000
1997,1,6113,16500
1997,1,6114,2500
1997,1,6115,500
1997,1,6116,11250
1997,1,6117,1000
1997,1,6211,12000
1997,1,6212,11500
1997,1,6213,6000
1997,1,6214,4250
1997,1,6215,3500
1997,1,6216,1500
1997,1,6219,1500
1997,1,6220,61750
1997,1,6230,27250
1997,1,6241,28750
1997,1,6242,0
1997,1,6243,1000
1997,1,6244,24000
1997,1,7111,5000
1997,1,7112,1750
1997,1,7113,1500
1997,1,7114,0
1997,1,7115,7000
1997,1,7121,3500
1997,1,7131,750
1997,1,7132,3500
1997,1,7139,15500
1997,1,7211,22500
1997,1,7212,1750
1997,1,7213,0
1997,1,7223,5750
1997,1,7224,5500
1997,1,7225,94250
1997,1,8111,20750
1997,1,8112,2750
1997,1,8113,6750
1997,1,8114,7500
1997,1,8121,17000
1997,1,8122,2500
1997,1,8123,4500
1997,1,8129,4500
1997,1,8131,7000
1997,1,8132,1000
1997,1,8133,1250
1997,1,8134,1500
1997,1,8139,2750
1997,1,8141,9750
1997,1,9110,28750
1997,1,9111,6000
1997,1,9120,36750
1997,1,9130,32500
1997,1,9141,750
1997,1,9191,0
1997,2,1100,3000
1997,2,1111,0
1997,2,1112,0
1997,2,1113,2000
1997,2,1114,6750
1997,2,1119,750
1997,2,1121,9500
1997,2,1122,500
1997,2,1123,1000
1997,2,1124,500
1997,2,1125,750
1997,2,1129,2250
1997,2,1132,500
1997,2,1133,22250
1997,2,1141,4500
1997,2,1142,0
1997,2,1151,500
1997,2,1152,1500
1997,2,1153,10000
1997,2,2100,500
1997,2,2111,1000
1997,2,2121,4000
1997,2,2122,5750
1997,2,2123,500
1997,2,2131,3250
1997,2,2211,5000
1997,2,2212,3250
1997,2,2213,1500
1997,2,2361,16750
1997,2,2362,6750
1997,2,2371,2000
1997,2,2372,4000
1997,2,2373,7500
1997,2,2379,2250
1997,2,2381,12500
1997,2,2382,23000
1997,2,2383,27250
1997,2,2389,18000
1997,2,3111,250
1997,2,3112,750
1997,2,3113,1250
1997,2,3114,750
1997,2,3115,2500
1997,2,3116,7500
1997,2,3117,1750
1997,2,3118,4500
1997,2,3119,3000
1997,2,3121,3500
1997,2,3122,0
1997,2,3131,0
1997,2,3132,0
1997,2,3133,0
1997,2,3141,1000
1997,2,3149,250
1997,2,3151,0
1997,2,3152,2500
1997,2,3159,0
1997,2,3161,0
1997,2,3162,0
1997,2,3169,500
1997,2,3211,32250
1997,2,3212,5500
1997,2,3219,7750
1997,2,3221,18000
1997,2,3222,1500
1997,2,3231,12250
1997,2,3241,2750
1997,2,3251,250
1997,2,3252,0
1997,2,3253,0
1997,2,3254,750
1997,2,3255,0
1997,2,3256,0
1997,2,3259,0
1997,2,3261,6000
1997,2,3262,1250
1997,2,3271,0
1997,2,3272,1500
1997,2,3273,2750
1997,2,3274,0
1997,2,3279,1000
1997,2,3311,250
1997,2,3312,1000
1997,2,3313,2750
1997,2,3314,4000
1997,2,3315,4000
1997,2,3321,1000
1997,2,3322,250
1997,2,3323,4750
1997,2,3324,0
1997,2,3325,0
1997,2,3326,500
1997,2,3327,3750
1997,2,3328,750
1997,2,3329,250
1997,2,3331,1000
1997,2,3332,750
1997,2,3333,500
1997,2,3334,1500
1997,2,3335,750
1997,2,3336,0
1997,2,3339,2500
1997,2,3341,2000
1997,2,3342,1500
1997,2,3343,0
1997,2,3344,1500
1997,2,3345,1500
1997,2,3346,0
1997,2,3351,1000
1997,2,3352,1000
1997,2,3353,1000
1997,2,3359,3250
1997,2,3361,2750
1997,2,3362,1250
1997,2,3363,1750
1997,2,3364,2750
1997,2,3365,0
1997,2,3366,3500
1997,2,3369,0
1997,2,3371,3500
1997,2,3372,0
1997,2,3379,1000
1997,2,3391,1250
1997,2,3399,5750
1997,2,4111,2500
1997,2,4121,1000
1997,2,4131,12000
1997,2,4132,2250
1997,2,4133,250
1997,2,4141,1000
1997,2,4142,500
1997,2,4143,1750
1997,2,4144,1500
1997,2,4145,2250
1997,2,4151,2000
1997,2,4152,2500
1997,2,4153,500
1997,2,4161,3250
1997,2,4162,1250
1997,2,4163,5000
1997,2,4171,1250
1997,2,4172,6250
1997,2,4173,5750
1997,2,4179,2500
1997,2,4181,3000
1997,2,4182,500
1997,2,4183,750
1997,2,4184,500
1997,2,4189,3500
1997,2,4191,0
1997,2,4411,18500
1997,2,4412,3250
1997,2,4413,6000
1997,2,4421,4750
1997,2,4422,6500
1997,2,4431,9000
1997,2,4441,12000
1997,2,4442,1250
1997,2,4451,44250
1997,2,4452,10750
1997,2,4453,3500
1997,2,4461,13250
1997,2,4471,17750
1997,2,4481,12500
1997,2,4482,3250
1997,2,4483,4750
1997,2,4511,7500
1997,2,4513,1750
1997,2,4521,22000
1997,2,4529,5250
1997,2,4531,2500
1997,2,4532,7000
1997,2,4533,1500
1997,2,4539,7250
1997,2,4541,0
1997,2,4542,750
1997,2,4543,5000
1997,2,4811,12500
1997,2,4812,3250
1997,2,4821,5250
1997,2,4831,5750
1997,2,4832,4000
1997,2,4841,18750
1997,2,4842,8250
1997,2,4851,4250
1997,2,4852,1750
1997,2,4853,5000
1997,2,4854,500
1997,2,4855,250
1997,2,4859,1000
1997,2,4861,0
1997,2,4862,250
1997,2,4869,0
1997,2,4871,500
1997,2,4872,250
1997,2,4881,1750
1997,2,4882,0
1997,2,4883,4500
1997,2,4884,4000
1997,2,4885,2000
1997,2,4889,0
1997,2,4911,7750
1997,2,4921,8500
1997,2,4922,500
1997,2,4931,6250
1997,2,5111,6500
1997,2,5112,0
1997,2,5121,3500
1997,2,5122,250
1997,2,5151,5000
1997,2,5171,14250
1997,2,5172,3500
1997,2,5179,2750
1997,2,5182,1250
1997,2,5191,4250
1997,2,5211,0
1997,2,5221,43250
1997,2,5222,1250
1997,2,5223,1000
1997,2,5231,1000
1997,2,5232,750
1997,2,5239,5500
1997,2,5241,19250
1997,2,5242,4500
1997,2,5261,0
1997,2,5269,0
1997,2,5311,2500
1997,2,5312,24000
1997,2,5313,10000
1997,2,5321,4000
1997,2,5322,8000
1997,2,5323,0
1997,2,5324,2250
1997,2,5331,0
1997,2,5411,19250
1997,2,5412,12500
1997,2,5413,27750
1997,2,5414,4500
1997,2,5415,16750
1997,2,5416,15250
1997,2,5417,2000
1997,2,5418,7500
1997,2,5419,2750
1997,2,5511,500
1997,2,5611,0
1997,2,5613,4250
1997,2,5614,5000
1997,2,5615,8000
1997,2,5616,12000
1997,2,5617,28500
1997,2,5619,1250
1997,2,5621,1000
1997,2,5622,0
1997,2,5629,750
1997,2,6111,79500
1997,2,6112,10500
1997,2,6113,17500
1997,2,6114,3750
1997,2,6115,0
1997,2,6116,12250
1997,2,6117,1250
1997,2,6211,13500
1997,2,6212,11500
1997,2,6213,5000
1997,2,6214,5500
1997,2,6215,2750
1997,2,6216,1500
1997,2,6219,750
1997,2,6220,61750
1997,2,6230,27000
1997,2,6241,31000
1997,2,6242,0
1997,2,6243,1000
1997,2,6244,21500
1997,2,7111,2500
1997,2,7112,1750
1997,2,7113,1750
1997,2,7114,0
1997,2,7115,6500
1997,2,7121,2000
1997,2,7131,500
1997,2,7132,3000
1997,2,7139,16250
1997,2,7211,23250
1997,2,7212,1000
1997,2,7213,0
1997,2,7223,3000
1997,2,7224,6000
1997,2,7225,99000
1997,2,8111,19250
1997,2,8112,2500
1997,2,8113,7000
1997,2,8114,7500
1997,2,8121,14500
1997,2,8122,2250
1997,2,8123,4000
1997,2,8129,5000
1997,2,8131,8000
1997,2,8132,500
1997,2,8133,1000
1997,2,8134,2750
1997,2,8139,4500
1997,2,8141,11250
1997,2,9110,27000
1997,2,9111,5250
1997,2,9120,37750
1997,2,9130,32500
1997,2,9141,750
1997,2,9191,0
1997,3,1100,3000
1997,3,1111,500
1997,3,1112,250
1997,3,1113,1250
1997,3,1114,7250
1997,3,1119,1750
1997,3,1121,7750
1997,3,1122,750
1997,3,1123,1750
1997,3,1124,250
1997,3,1125,0
1997,3,1129,2750
1997,3,1132,250
1997,3,1133,20750
1997,3,1141,5750
1997,3,1142,0
1997,3,1151,1000
1997,3,1152,1250
1997,3,1153,10500
1997,3,2100,500
1997,3,2111,750
1997,3,2121,4000
1997,3,2122,5500
1997,3,2123,500
1997,3,2131,4000
1997,3,2211,4750
1997,3,2212,3250
1997,3,2213,1500
1997,3,2361,16250
1997,3,2362,6250
1997,3,2371,2250
1997,3,2372,2500
1997,3,2373,8750
1997,3,2379,1750
1997,3,2381,13500
1997,3,2382,22000
1997,3,2383,24250
1997,3,2389,19250
1997,3,3111,250
1997,3,3112,1000
1997,3,3113,1500
1997,3,3114,1000
1997,3,3115,1750
1997,3,3116,8000
1997,3,3117,1500
1997,3,3118,4250
1997,3,3119,2500
1997,3,3121,3500
1997,3,3122,0
1997,3,3131,0
1997,3,3132,0
1997,3,3133,0
1997,3,3141,750
1997,3,3149,750
1997,3,3151,0
1997,3,3152,3500
1997,3,3159,0
1997,3,3161,0
1997,3,3162,0
1997,3,3169,250
1997,3,3211,36500
1997,3,3212,6750
1997,3,3219,9250
1997,3,3221,16750
1997,3,3222,2250
1997,3,3231,11750
1997,3,3241,1500
1997,3,3251,0
1997,3,3252,0
1997,3,3253,0
1997,3,3254,250
1997,3,3255,0
1997,3,3256,0
1997,3,3259,0
1997,3,3261,5250
1997,3,3262,1000
1997,3,3271,0
1997,3,3272,2000
1997,3,3273,3250
1997,3,3274,0
1997,3,3279,750
1997,3,3311,0
1997,3,3312,750
1997,3,3313,2750
1997,3,3314,3250
1997,3,3315,3750
1997,3,3321,1000
1997,3,3322,1000
1997,3,3323,4250
1997,3,3324,0
1997,3,3325,0
1997,3,3326,500
1997,3,3327,1750
1997,3,3328,750
1997,3,3329,500
1997,3,3331,1000
1997,3,3332,750
1997,3,3333,250
1997,3,3334,1250
1997,3,3335,750
1997,3,3336,250
1997,3,3339,2250
1997,3,3341,1750
1997,3,3342,1500
1997,3,3343,0
1997,3,3344,1250
1997,3,3345,1500
1997,3,3346,0
1997,3,3351,250
1997,3,3352,750
1997,3,3353,1000
1997,3,3359,1250
1997,3,3361,2000
1997,3,3362,1000
1997,3,3363,2500
1997,3,3364,2750
1997,3,3365,750
1997,3,3366,4750
1997,3,3369,0
1997,3,3371,5750
1997,3,3372,0
1997,3,3379,1500
1997,3,3391,3250
1997,3,3399,4500
1997,3,4111,1750
1997,3,4121,1000
1997,3,4131,12500
1997,3,4132,2250
1997,3,4133,500
1997,3,4141,2000
1997,3,4142,500
1997,3,4143,1000
1997,3,4144,2000
1997,3,4145,2000
1997,3,4151,2750
1997,3,4152,2750
1997,3,4153,1000
1997,3,4161,3250
1997,3,4162,1750
1997,3,4163,5250
1997,3,4171,1000
1997,3,4172,5750
1997,3,4173,4000
1997,3,4179,3250
1997,3,4181,2000
1997,3,4182,500
1997,3,4183,0
1997,3,4184,250
1997,3,4189,6500
1997,3,4191,0
1997,3,4411,15750
1997,3,4412,4000
1997,3,4413,5000
1997,3,4421,3500
1997,3,4422,7000
1997,3,4431,10000
1997,3,4441,10750
1997,3,4442,1250
1997,3,4451,44500
1997,3,4452,9500
1997,3,4453,2000
1997,3,4461,11750
1997,3,4471,16250
1997,3,4481,13500
1997,3,4482,3500
1997,3,4483,5000
1997,3,4511,9250
1997,3,4513,1750
1997,3,4521,19250
1997,3,4529,7000
1997,3,4531,3500
1997,3,4532,8250
1997,3,4533,1500
1997,3,4539,7000
1997,3,4541,0
1997,3,4542,750
1997,3,4543,6250
1997,3,4811,11500
1997,3,4812,3000
1997,3,4821,4750
1997,3,4831,6250
1997,3,4832,4000
1997,3,4841,20000
1997,3,4842,8750
1997,3,4851,3750
1997,3,4852,1250
1997,3,4853,4250
1997,3,4854,250
1997,3,4855,250
1997,3,4859,1000
1997,3,4861,0
1997,3,4862,250
1997,3,4869,0
1997,3,4871,500
1997,3,4872,500
1997,3,4881,2000
1997,3,4882,0
1997,3,4883,4500
1997,3,4884,3250
1997,3,4885,3000
1997,3,4889,0
1997,3,4911,7500
1997,3,4921,7000
1997,3,4922,500
1997,3,4931,7000
1997,3,5111,8000
1997,3,5112,0
1997,3,5121,6500
1997,3,5122,500
1997,3,5151,6750
1997,3,5171,12750
1997,3,5172,2000
1997,3,5179,3750
1997,3,5182,1000
1997,3,5191,4500
1997,3,5211,0
1997,3,5221,41750
1997,3,5222,2000
1997,3,5223,1250
1997,3,5231,2250
1997,3,5232,500
1997,3,5239,5000
1997,3,5241,20500
1997,3,5242,5500
1997,3,5261,0
1997,3,5269,250
1997,3,5311,4500
1997,3,5312,20250
1997,3,5313,10000
1997,3,5321,4000
1997,3,5322,8000
1997,3,5323,0
1997,3,5324,1250
1997,3,5331,0
1997,3,5411,22000
1997,3,5412,12750
1997,3,5413,29250
1997,3,5414,3250
1997,3,5415,19500
1997,3,5416,11250
1997,3,5417,1250
1997,3,5418,6750
1997,3,5419,3500
1997,3,5511,1000
1997,3,5611,0
1997,3,5613,4250
1997,3,5614,3750
1997,3,5615,8750
1997,3,5616,11000
1997,3,5617,26250
1997,3,5619,750
1997,3,5621,1250
1997,3,5622,0
1997,3,5629,0
1997,3,6111,81000
1997,3,6112,10250
1997,3,6113,19500
1997,3,6114,3500
1997,3,6115,0
1997,3,6116,12000
1997,3,6117,500
1997,3,6211,14000
1997,3,6212,13500
1997,3,6213,4250
1997,3,6214,4250
1997,3,6215,3000
1997,3,6216,2250
1997,3,6219,1750
1997,3,6220,62500
1997,3,6230,26000
1997,3,6241,33500
1997,3,6242,0
1997,3,6243,1250
1997,3,6244,17750
1997,3,7111,2000
1997,3,7112,1250
1997,3,7113,1500
1997,3,7114,0
1997,3,7115,7750
1997,3,7121,2000
1997,3,7131,250
1997,3,7132,3750
1997,3,7139,16500
1997,3,7211,26500
1997,3,7212,1500
1997,3,7213,0
1997,3,7223,3500
1997,3,7224,5000
1997,3,7225,97250
1997,3,8111,18000
1997,3,8112,1750
1997,3,8113,6000
1997,3,8114,7250
1997,3,8121,17250
1997,3,8122,1500
1997,3,8123,4750
1997,3,8129,5750
1997,3,8131,10000
1997,3,8132,1000
1997,3,8133,1750
1997,3,8134,3250
1997,3,8139,5250
1997,3,8141,12000
1997,3,9110,26000
1997,3,9111,5250
1997,3,9120,37000
1997,3,9130,32750
1997,3,9141,1250
1997,3,9191,0
1997,4,1100,3000
1997,4,1111,0
1997,4,1112,500
1997,4,1113,1250
1997,4,1114,6500
1997,4,1119,2500
1997,4,1121,9500
1997,4,1122,750
1997,4,1123,1250
1997,4,1124,1000
1997,4,1125,500
1997,4,1129,1750
1997,4,1132,0
1997,4,1133,20250
1997,4,1141,3750
1997,4,1142,0
1997,4,1151,500
1997,4,1152,750
1997,4,1153,11000
1997,4,2100,500
1997,4,2111,1000
1997,4,2121,3500
1997,4,2122,3500
1997,4,2123,0
1997,4,2131,4750
1997,4,2211,6250
1997,4,2212,3500
1997,4,2213,250
1997,4,2361,17500
1997,4,2362,8750
1997,4,2371,3500
1997,4,2372,2250
1997,4,2373,9750
1997,4,2379,2000
1997,4,2381,14250
1997,4,2382,25250
1997,4,2383,25500
1997,4,2389,16750
1997,4,3111,0
1997,4,3112,750
1997,4,3113,1000
1997,4,3114,250
1997,4,3115,1500
1997,4,3116,6000
1997,4,3117,2000
1997,4,3118,4250
1997,4,3119,1750
1997,4,3121,2750
1997,4,3122,0
1997,4,3131,0
1997,4,3132,0
1997,4,3133,0
1997,4,3141,0
1997,4,3149,500
1997,4,3151,0
1997,4,3152,4000
1997,4,3159,0
1997,4,3161,0
1997,4,3162,0
1997,4,3169,500
1997,4,3211,36500
1997,4,3212,4750
1997,4,3219,10500
1997,4,3221,16000
1997,4,3222,3000
1997,4,3231,12500
1997,4,3241,1750
1997,4,3251,0
1997,4,3252,0
1997,4,3253,0
1997,4,3254,1000
1997,4,3255,0
1997,4,3256,0
1997,4,3259,0
1997,4,3261,7000
1997,4,3262,750
1997,4,3271,0
1997,4,3272,1750
1997,4,3273,2250
1997,4,3274,500
1997,4,3279,1000
1997,4,3311,0
1997,4,3312,0
1997,4,3313,2000
1997,4,3314,3250
1997,4,3315,4250
1997,4,3321,1000
1997,4,3322,250
1997,4,3323,5000
1997,4,3324,0
1997,4,3325,0
1997,4,3326,500
1997,4,3327,2250
1997,4,3328,500
1997,4,3329,750
1997,4,3331,1500
1997,4,3332,1000
1997,4,3333,500
1997,4,3334,1000
1997,4,3335,750
1997,4,3336,250
1997,4,3339,3000
1997,4,3341,1500
1997,4,3342,1250
1997,4,3343,0
1997,4,3344,750
1997,4,3345,750
1997,4,3346,0
1997,4,3351,500
1997,4,3352,1000
1997,4,3353,1500
1997,4,3359,1000
1997,4,3361,1750
1997,4,3362,1000
1997,4,3363,2250
1997,4,3364,3250
1997,4,3365,1000
1997,4,3366,5000
1997,4,3369,0
1997,4,3371,5250
1997,4,3372,0
1997,4,3379,1000
1997,4,3391,2000
1997,4,3399,6750
1997,4,4111,750
1997,4,4121,1250
1997,4,4131,12000
1997,4,4132,2750
1997,4,4133,500
1997,4,4141,1250
1997,4,4142,1000
1997,4,4143,0
1997,4,4144,1750
1997,4,4145,1750
1997,4,4151,2000
1997,4,4152,2750
1997,4,4153,500
1997,4,4161,2500
1997,4,4162,2000
1997,4,4163,5500
1997,4,4171,250
1997,4,4172,7000
1997,4,4173,3750
1997,4,4179,3250
1997,4,4181,2000
1997,4,4182,0
1997,4,4183,1000
1997,4,4184,500
1997,4,4189,8750
1997,4,4191,0
1997,4,4411,17500
1997,4,4412,2000
1997,4,4413,5000
1997,4,4421,4500
1997,4,4422,8750
1997,4,4431,8750
1997,4,4441,9500
1997,4,4442,2500
1997,4,4451,40500
1997,4,4452,10250
1997,4,4453,1500
1997,4,4461,12750
1997,4,4471,15250
1997,4,4481,15250
1997,4,4482,3750
1997,4,4483,4250
1997,4,4511,10000
1997,4,4513,1500
1997,4,4521,21500
1997,4,4529,7000
1997,4,4531,3000
1997,4,4532,7000
1997,4,4533,2250
1997,4,4539,9500
1997,4,4541,0
1997,4,4542,1000
1997,4,4543,7000
1997,4,4811,12500
1997,4,4812,3500
1997,4,4821,5750
1997,4,4831,5750
1997,4,4832,2500
1997,4,4841,18250
1997,4,4842,9250
1997,4,4851,4250
1997,4,4852,1000
1997,4,4853,3750
1997,4,4854,0
1997,4,4855,500
1997,4,4859,250
1997,4,4861,0
1997,4,4862,250
1997,4,4869,500
1997,4,4871,1500
1997,4,4872,0
1997,4,4881,750
1997,4,4882,0
1997,4,4883,6250
1997,4,4884,2000
1997,4,4885,2500
1997,4,4889,250
1997,4,4911,8750
1997,4,4921,6000
1997,4,4922,0
1997,4,4931,7500
1997,4,5111,9750
1997,4,5112,0
1997,4,5121,6750
1997,4,5122,250
1997,4,5151,8000
1997,4,5171,15000
1997,4,5172,2500
1997,4,5179,3750
1997,4,5182,1500
1997,4,5191,4250
1997,4,5211,0
1997,4,5221,44500
1997,4,5222,2000
1997,4,5223,1750
1997,4,5231,3500
1997,4,5232,0
1997,4,5239,4750
1997,4,5241,19250
1997,4,5242,8000
1997,4,5261,0
1997,4,5269,500
1997,4,5311,4000
1997,4,5312,18500
1997,4,5313,10500
1997,4,5321,2000
1997,4,5322,7250
1997,4,5323,0
1997,4,5324,1250
1997,4,5331,0
1997,4,5411,19750
1997,4,5412,13000
1997,4,5413,27750
1997,4,5414,3250
1997,4,5415,18500
1997,4,5416,12000
1997,4,5417,2750
1997,4,5418,8500
1997,4,5419,5750
1997,4,5511,250
1997,4,5611,0
1997,4,5613,3500
1997,4,5614,4000
1997,4,5615,8750
1997,4,5616,13000
1997,4,5617,30250
1997,4,5619,1250
1997,4,5621,250
1997,4,5622,0
1997,4,5629,0
1997,4,6111,81000
1997,4,6112,11750
1997,4,6113,17000
1997,4,6114,2500
1997,4,6115,0
1997,4,6116,13500
1997,4,6117,500
1997,4,6211,12750
1997,4,6212,13000
1997,4,6213,4750
1997,4,6214,4000
1997,4,6215,3000
1997,4,6216,1500
1997,4,6219,1750
1997,4,6220,68000
1997,4,6230,27750
1997,4,6241,28500
1997,4,6242,0
1997,4,6243,2250
1997,4,6244,18750
1997,4,7111,1750
1997,4,7112,750
1997,4,7113,750
1997,4,7114,0
1997,4,7115,8000
1997,4,7121,1250
1997,4,7131,250
1997,4,7132,4250
1997,4,7139,17750
1997,4,7211,28000
1997,4,7212,2000
1997,4,7213,0
1997,4,7223,2250
1997,4,7224,6000
1997,4,7225,96500
1997,4,8111,17750
1997,4,8112,2250
1997,4,8113,6750
1997,4,8114,7000
1997,4,8121,15000
1997,4,8122,1000
1997,4,8123,4750
1997,4,8129,5750
1997,4,8131,10000
1997,4,8132,750
1997,4,8133,1500
1997,4,8134,2750
1997,4,8139,3250
1997,4,8141,11500
1997,4,9110,27500
1997,4,9111,5000
1997,4,9120,33750
1997,4,9130,33500
1997,4,9141,750
1997,4,9191,0
1997,5,1100,3250
1997,5,1111,0
1997,5,1112,0
1997,5,1113,1500
1997,5,1114,6250
1997,5,1119,3750
1997,5,1121,8500
1997,5,1122,500
1997,5,1123,2250
1997,5,1124,750
1997,5,1125,2000
1997,5,1129,1250
1997,5,1132,0
1997,5,1133,18250
1997,5,1141,6250
1997,5,1142,0
1997,5,1151,750
1997,5,1152,500
1997,5,1153,12250
1997,5,2100,500
1997,5,2111,2000
1997,5,2121,3750
1997,5,2122,4500
1997,5,2123,0
1997,5,2131,4500
1997,5,2211,5250
1997,5,2212,4000
1997,5,2213,250
1997,5,2361,16500
1997,5,2362,9500
1997,5,2371,3500
1997,5,2372,1250
1997,5,2373,10250
1997,5,2379,1250
1997,5,2381,14500
1997,5,2382,20750
1997,5,2383,27000
1997,5,2389,19250
1997,5,3111,0
1997,5,3112,0
1997,5,3113,1250
1997,5,3114,500
1997,5,3115,1000
1997,5,3116,7750
1997,5,3117,3000
1997,5,3118,3250
1997,5,3119,1250
1997,5,3121,3750
1997,5,3122,0
1997,5,3131,0
1997,5,3132,0
1997,5,3133,0
1997,5,3141,0
1997,5,3149,750
1997,5,3151,0
1997,5,3152,3500
1997,5,3159,0
1997,5,3161,0
1997,5,3162,0
1997,5,3169,0
1997,5,3211,35500
1997,5,3212,5000
1997,5,3219,10750
1997,5,3221,19000
1997,5,3222,3500
1997,5,3231,11250
